Test Time: 2026-03-13 13:02:42 ~ 2026-03-13 13:03:20 (Duration: 38.9s)
refRPM,RPM,refCCR,State
4000.0,3997.2,4579.0,STDY
4000.0,3997.2,4579.0,STDY
4000.0,3996.6,4581.0,STDY
4000.0,3997.2,4580.0,STDY
4000.0,3997.0,4578.0,STDY
4000.0,3997.0,4582.0,STDY
4000.0,3996.8,4581.0,STDY
4000.0,3997.0,4578.0,STDY
4000.0,3996.8,4582.0,STDY
4000.0,3996.8,4583.0,STDY
4000.0,3996.9,4578.0,STDY
4000.0,3996.6,4579.0,STDY
4000.0,3997.2,4583.0,STDY
4000.0,3996.4,4581.0,STDY
4000.0,3997.4,4582.0,STDY
4000.0,3996.3,4584.0,STDY
4000.0,3996.5,4583.0,STDY
4000.0,3996.0,4584.0,STDY
4000.0,3996.0,4584.0,STDY
4000.0,3996.7,4586.0,STDY
4000.0,3996.3,4583.0,STDY
4000.0,3997.0,4581.0,STDY
4000.0,3996.6,4580.0,STDY
4000.0,3997.3,4584.0,STDY
4000.0,3997.4,4580.0,STDY
4000.0,3996.4,4584.0,STDY
4000.0,3997.3,4582.0,STDY
4000.0,3996.9,4581.0,STDY
4000.0,3996.3,4585.0,STDY
4000.0,3996.9,4584.0,STDY
4000.0,3996.4,4583.0,STDY
4000.0,3997.4,4584.0,STDY
4000.0,3996.8,4585.0,STDY
4000.0,3997.4,4584.0,STDY
4000.0,3996.5,4585.0,STDY
4000.0,3996.7,4585.0,STDY
4000.0,3997.2,4585.0,STDY
4000.0,3997.4,4586.0,STDY
4000.0,3997.7,4584.0,STDY
4000.0,3996.9,4585.0,STDY
4000.0,3998.2,4584.0,STDY
4000.0,3998.7,4583.0,STDY
4000.0,3998.9,4583.0,STDY
4000.0,3998.2,4582.0,STDY
4000.0,3999.7,4581.0,STDY
4000.0,3998.5,4581.0,STDY
4000.0,3999.6,4580.0,STDY
4000.0,3999.2,4582.0,STDY
4000.0,3998.4,4581.0,STDY
4000.0,3998.9,4582.0,STDY
4000.0,3998.9,4580.0,STDY
4000.0,3999.0,4583.0,STDY
4000.0,3998.8,4582.0,STDY
4000.0,3998.1,4582.0,STDY
4000.0,3997.7,4585.0,STDY
4000.0,3998.0,4582.0,STDY
4000.0,3997.7,4585.0,STDY
4000.0,3998.1,4582.0,STDY
4000.0,3997.9,4585.0,STDY
4000.0,3998.1,4583.0,STDY
4000.0,3997.9,4586.0,STDY
4000.0,3998.4,4582.0,STDY
4000.0,3998.3,4584.0,STDY
4000.0,3998.5,4582.0,STDY
4000.0,3998.4,4583.0,STDY
4000.0,3998.9,4584.0,STDY
4000.0,3998.4,4580.0,STDY
4000.0,3998.4,4586.0,STDY
4000.0,3998.6,4582.0,STDY
4000.0,3998.7,4584.0,STDY
4000.0,3999.2,4584.0,STDY
4000.0,3998.3,4584.0,STDY
4000.0,3998.5,4586.0,STDY
4000.0,3997.8,4583.0,STDY
4000.0,3998.2,4585.0,STDY
4000.0,3999.0,4582.0,STDY
4000.0,3998.1,4586.0,STDY
4000.0,3999.0,4585.0,STDY
4000.0,3998.6,4582.0,STDY
4000.0,3998.7,4586.0,STDY
4000.0,3999.2,4583.0,STDY
4000.0,3999.0,4583.0,STDY
4000.0,3999.3,4583.0,STDY
4000.0,3999.1,4581.0,STDY
4000.0,3999.2,4582.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,3999.4,4585.0,STDY
4000.0,3999.7,4586.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,3999.8,4579.0,STDY
4000.0,3999.5,4581.0,STDY
4000.0,3999.5,4584.0,STDY
4000.0,3999.1,4582.0,STDY
4000.0,3999.2,4583.0,STDY
4000.0,3998.8,4582.0,STDY
4000.0,3999.1,4586.0,STDY
4000.0,3999.5,4583.0,STDY
4000.0,3999.1,4582.0,STDY
4000.0,3999.6,4585.0,STDY
4000.0,3999.4,4581.0,STDY
4000.0,3999.0,4582.0,STDY
4000.0,3999.7,4581.0,STDY
4000.0,3999.0,4579.0,STDY
4000.0,3999.8,4580.0,STDY
4000.0,3999.8,4579.0,STDY
4000.0,3998.8,4584.0,STDY
4000.0,4000.2,4583.0,STDY
4000.0,3999.1,4583.0,STDY
4000.0,4000.0,4583.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,3999.3,4581.0,STDY
4000.0,3999.1,4584.0,STDY
4000.0,3999.0,4583.0,STDY
4000.0,3999.2,4583.0,STDY
4000.0,3998.6,4584.0,STDY
4000.0,3999.3,4585.0,STDY
4000.0,3999.1,4585.0,STDY
4000.0,3999.5,4585.0,STDY
4000.0,3999.4,4586.0,STDY
4000.0,3998.7,4584.0,STDY
4000.0,3999.8,4586.0,STDY
4000.0,3999.5,4585.0,STDY
4000.0,4000.1,4584.0,STDY
4000.0,3999.9,4584.0,STDY
4000.0,3998.7,4583.0,STDY
4000.0,4000.4,4584.0,STDY
4000.0,4000.2,4584.0,STDY
4000.0,4000.4,4582.0,STDY
4000.0,4000.0,4584.0,STDY
4000.0,3999.2,4581.0,STDY
4000.0,4000.2,4585.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,3999.9,4582.0,STDY
4000.0,3999.4,4585.0,STDY
4000.0,3999.7,4582.0,STDY
4000.0,3999.9,4582.0,STDY
4000.0,3999.4,4581.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,3999.2,4583.0,STDY
4000.0,4000.0,4583.0,STDY
4000.0,3999.7,4584.0,STDY
4000.0,3999.2,4582.0,STDY
4000.0,3999.7,4584.0,STDY
4000.0,3999.5,4582.0,STDY
4000.0,3999.4,4582.0,STDY
4000.0,3999.6,4584.0,STDY
4000.0,3999.5,4582.0,STDY
4000.0,3999.8,4583.0,STDY
4000.0,3999.6,4582.0,STDY
4000.0,3999.1,4582.0,STDY
4000.0,3999.6,4582.0,STDY
4000.0,3999.5,4582.0,STDY
4000.0,3998.9,4584.0,STDY
4000.0,3999.5,4583.0,STDY
4000.0,3998.7,4583.0,STDY
4000.0,3999.5,4584.0,STDY
4000.0,3999.5,4584.0,STDY
4000.0,3999.5,4585.0,STDY
4000.0,3999.7,4584.0,STDY
4000.0,3998.7,4585.0,STDY
4000.0,3999.5,4585.0,STDY
4000.0,3999.6,4583.0,STDY
4000.0,4000.0,4587.0,STDY
4000.0,3999.9,4585.0,STDY
4000.0,3999.5,4582.0,STDY
4000.0,4000.1,4585.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,4000.2,4586.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.2,4582.0,STDY
4000.0,3999.8,4586.0,STDY
4000.0,3999.8,4585.0,STDY
4000.0,3999.9,4586.0,STDY
4000.0,3999.8,4585.0,STDY
4000.0,3999.9,4586.0,STDY
4000.0,3999.6,4583.0,STDY
4000.0,3999.9,4586.0,STDY
4000.0,3999.2,4582.0,STDY
4000.0,3999.4,4587.0,STDY
4000.0,3999.8,4585.0,STDY
4000.0,3999.3,4584.0,STDY
4000.0,3999.8,4584.0,STDY
4000.0,3999.5,4584.0,STDY
4000.0,3999.2,4586.0,STDY
4000.0,3999.8,4586.0,STDY
4000.0,3999.6,4585.0,STDY
4000.0,3999.2,4584.0,STDY
4000.0,3999.9,4582.0,STDY
4000.0,3999.2,4585.0,STDY
4000.0,4000.0,4581.0,STDY
4000.0,4000.3,4585.0,STDY
4000.0,3999.1,4585.0,STDY
4000.0,3999.9,4585.0,STDY
4000.0,3999.2,4585.0,STDY
4000.0,3999.7,4583.0,STDY
4000.0,3999.5,4585.0,STDY
4000.0,3999.2,4585.0,STDY
4000.0,3999.1,4584.0,STDY
4000.0,3999.4,4584.0,STDY
4000.0,3999.4,4584.0,STDY
4000.0,3998.9,4585.0,STDY
4000.0,3999.5,4584.0,STDY
4000.0,3999.1,4587.0,STDY
4000.0,3998.7,4584.0,STDY
4000.0,3999.8,4584.0,STDY
4000.0,3998.8,4587.0,STDY
4000.0,3999.9,4586.0,STDY
4000.0,3999.7,4587.0,STDY
4000.0,3998.7,4585.0,STDY
4000.0,4000.3,4585.0,STDY
4000.0,4000.1,4585.0,STDY
4000.0,4000.5,4585.0,STDY
4000.0,4001.2,4584.0,STDY
4000.0,3999.9,4583.0,STDY
4000.0,4000.8,4584.0,STDY
4000.0,4000.8,4584.0,STDY
4000.0,4000.5,4583.0,STDY
4000.0,4000.5,4582.0,STDY
4000.0,3999.6,4583.0,STDY
4000.0,4000.6,4582.0,STDY
4000.0,4000.3,4580.0,STDY
4000.0,4000.3,4585.0,STDY
4000.0,4000.2,4584.0,STDY
4000.0,4000.4,4581.0,STDY
4000.0,4000.1,4582.0,STDY
4000.0,4000.1,4581.0,STDY
4000.0,3999.9,4585.0,STDY
4000.0,3999.7,4581.0,STDY
4000.0,4000.3,4583.0,STDY
4000.0,3999.7,4584.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,4000.4,4583.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,4000.4,4581.0,STDY
4000.0,4000.3,4579.0,STDY
4000.0,4000.4,4581.0,STDY
4000.0,4000.5,4584.0,STDY
4000.0,4000.2,4579.0,STDY
4000.0,4000.0,4581.0,STDY
4000.0,4000.4,4580.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.1,4585.0,STDY
4000.0,3999.4,4581.0,STDY
4000.0,3999.4,4586.0,STDY
4000.0,3999.9,4583.0,STDY
4000.0,3999.0,4585.0,STDY
4000.0,3999.5,4585.0,STDY
4000.0,3999.2,4581.0,STDY
4000.0,3999.4,4585.0,STDY
4000.0,4000.1,4585.0,STDY
4000.0,3999.4,4586.0,STDY
4000.0,3999.6,4585.0,STDY
4000.0,3999.9,4581.0,STDY
4000.0,4000.6,4585.0,STDY
4000.0,4000.6,4580.0,STDY
4000.0,4000.3,4584.0,STDY
4000.0,4001.0,4584.0,STDY
4000.0,4000.9,4579.0,STDY
4000.0,4001.3,4582.0,STDY
4000.0,4001.0,4580.0,STDY
4000.0,4000.8,4579.0,STDY
4000.0,4000.8,4583.0,STDY
4000.0,4001.1,4577.0,STDY
4000.0,4001.1,4580.0,STDY
4000.0,4001.0,4575.0,STDY
4000.0,4001.0,4581.0,STDY
4000.0,4000.4,4578.0,STDY
4000.0,4000.1,4582.0,STDY
4000.0,4000.7,4579.0,STDY
4000.0,4000.1,4581.0,STDY
4000.0,4001.0,4585.0,STDY
4000.0,3999.8,4583.0,STDY
4000.0,3999.9,4585.0,STDY
4000.0,4000.9,4581.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,4000.7,4581.0,STDY
4000.0,4000.3,4579.0,STDY
4000.0,4000.0,4583.0,STDY
4000.0,4000.6,4579.0,STDY
4000.0,3999.7,4578.0,STDY
4000.0,4000.6,4581.0,STDY
4000.0,4000.5,4583.0,STDY
4000.0,3999.4,4583.0,STDY
4000.0,4000.0,4581.0,STDY
4000.0,4000.0,4585.0,STDY
4000.0,3999.9,4584.0,STDY
4000.0,3999.5,4582.0,STDY
4000.0,3999.0,4585.0,STDY
4000.0,4000.3,4581.0,STDY
4000.0,3999.5,4584.0,STDY
4000.0,3999.8,4585.0,STDY
4000.0,3999.0,4583.0,STDY
4000.0,3999.3,4587.0,STDY
4000.0,3999.6,4584.0,STDY
4000.0,3998.7,4586.0,STDY
4000.0,3999.9,4584.0,STDY
4000.0,3998.8,4584.0,STDY
4000.0,3999.6,4584.0,STDY
4000.0,3999.9,4585.0,STDY
4000.0,3998.8,4584.0,STDY
4000.0,4000.1,4586.0,STDY
4000.0,4000.4,4583.0,STDY
4000.0,3999.2,4584.0,STDY
4000.0,4000.2,4585.0,STDY
4000.0,3999.2,4585.0,STDY
4000.0,4000.5,4584.0,STDY
4000.0,4000.8,4584.0,STDY
4000.0,3999.5,4583.0,STDY
4000.0,4000.2,4584.0,STDY
4000.0,4000.4,4584.0,STDY
4000.0,3999.6,4584.0,STDY
4000.0,4000.0,4587.0,STDY
4000.0,3999.7,4585.0,STDY
4000.0,4000.0,4583.0,STDY
4000.0,3999.6,4586.0,STDY
4000.0,3999.7,4583.0,STDY
4000.0,3999.9,4583.0,STDY
4000.0,3999.4,4586.0,STDY
4000.0,3999.9,4583.0,STDY
4000.0,3999.7,4584.0,STDY
4000.0,3999.6,4585.0,STDY
4000.0,3999.7,4582.0,STDY
4000.0,3999.4,4584.0,STDY
4000.0,3999.6,4583.0,STDY
4000.0,3999.7,4585.0,STDY
4000.0,3999.4,4583.0,STDY
4000.0,3999.4,4584.0,STDY
4000.0,4000.0,4584.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,3999.3,4581.0,STDY
4000.0,3999.9,4581.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,4000.1,4582.0,STDY
4000.0,4000.4,4580.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,3999.9,4582.0,STDY
4000.0,3999.8,4580.0,STDY
4000.0,4000.5,4580.0,STDY
4000.0,4000.5,4580.0,STDY
4000.0,3999.8,4581.0,STDY
4000.0,4000.5,4582.0,STDY
4000.0,3999.9,4580.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4001.0,4578.0,STDY
4000.0,4000.2,4583.0,STDY
4000.0,4000.2,4582.0,STDY
4000.0,4000.8,4579.0,STDY
4000.0,4000.5,4584.0,STDY
4000.0,4000.3,4582.0,STDY
4000.0,4000.1,4583.0,STDY
4000.0,4000.7,4580.0,STDY
4000.0,4000.5,4583.0,STDY
4000.0,4000.1,4584.0,STDY
4000.0,4000.5,4585.0,STDY
4000.0,4000.9,4578.0,STDY
4000.0,4000.9,4581.0,STDY
4000.0,4001.1,4583.0,STDY
4000.0,4000.6,4581.0,STDY
4000.0,4000.8,4581.0,STDY
4000.0,4000.4,4583.0,STDY
4000.0,4000.5,4582.0,STDY
4000.0,4000.7,4578.0,STDY
4000.0,4000.4,4579.0,STDY
4000.0,4000.5,4582.0,STDY
4000.0,4000.7,4580.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,4000.1,4583.0,STDY
4000.0,4000.7,4581.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,4001.1,4584.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,4000.8,4582.0,STDY
4000.0,4000.5,4578.0,STDY
4000.0,4000.2,4580.0,STDY
4000.0,4000.4,4580.0,STDY
4000.0,3999.7,4583.0,STDY
4000.0,4000.9,4582.0,STDY
4000.0,4000.4,4584.0,STDY
4000.0,3999.0,4584.0,STDY
4000.0,4000.3,4584.0,STDY
4000.0,3998.9,4581.0,STDY
4000.0,4000.1,4584.0,STDY
4000.0,3999.6,4582.0,STDY
4000.0,3999.1,4585.0,STDY
4000.0,4000.2,4583.0,STDY
4000.0,3999.3,4583.0,STDY
4000.0,4000.2,4585.0,STDY
4000.0,3999.3,4583.0,STDY
4000.0,3999.5,4583.0,STDY
4000.0,3999.5,4583.0,STDY
4000.0,4000.5,4581.0,STDY
4000.0,4000.4,4582.0,STDY
4000.0,3999.4,4583.0,STDY
4000.0,4000.6,4580.0,STDY
4000.0,3999.9,4580.0,STDY
4000.0,4001.0,4581.0,STDY
4000.0,4001.3,4580.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,4001.2,4581.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,4001.4,4580.0,STDY
4000.0,4001.2,4580.0,STDY
4000.0,3999.9,4578.0,STDY
4000.0,4001.4,4579.0,STDY
4000.0,4001.0,4581.0,STDY
4000.0,4000.9,4580.0,STDY
4000.0,4000.5,4582.0,STDY
4000.0,4000.0,4580.0,STDY
4000.0,4000.5,4583.0,STDY
4000.0,4000.6,4578.0,STDY
4000.0,4000.2,4580.0,STDY
4000.0,4000.3,4583.0,STDY
4000.0,4000.5,4581.0,STDY
4000.0,3999.8,4583.0,STDY
4000.0,3999.9,4578.0,STDY
4000.0,4000.4,4581.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.4,4578.0,STDY
4000.0,3999.7,4581.0,STDY
4000.0,4000.1,4579.0,STDY
4000.0,4000.2,4580.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.0,4579.0,STDY
4000.0,3999.6,4583.0,STDY
4000.0,3999.5,4580.0,STDY
4000.0,3999.6,4580.0,STDY
4000.0,4000.1,4583.0,STDY
4000.0,4000.0,4580.0,STDY
4000.0,4000.2,4579.0,STDY
4000.0,4000.3,4583.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,3999.7,4583.0,STDY
4000.0,4000.2,4580.0,STDY
4000.0,3999.2,4583.0,STDY
4000.0,4000.0,4583.0,STDY
4000.0,3999.0,4581.0,STDY
4000.0,3999.1,4584.0,STDY
4000.0,3999.9,4582.0,STDY
4000.0,3999.1,4585.0,STDY
4000.0,3999.2,4584.0,STDY
4000.0,3999.4,4582.0,STDY
4000.0,3999.7,4583.0,STDY
4000.0,3999.6,4584.0,STDY
4000.0,3999.4,4586.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,3999.7,4581.0,STDY
4000.0,4000.1,4584.0,STDY
4000.0,4000.4,4580.0,STDY
4000.0,4000.3,4584.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,4000.3,4581.0,STDY
4000.0,4000.3,4584.0,STDY
4000.0,4000.2,4580.0,STDY
4000.0,4000.6,4578.0,STDY
4000.0,3999.6,4578.0,STDY
4000.0,4000.3,4580.0,STDY
4000.0,3999.6,4582.0,STDY
4000.0,4000.5,4585.0,STDY
4000.0,3999.8,4581.0,STDY
4000.0,3999.4,4585.0,STDY
4000.0,4000.2,4582.0,STDY
4000.0,3999.5,4581.0,STDY
4000.0,4000.1,4584.0,STDY
4000.0,3999.9,4583.0,STDY
4000.0,3999.5,4583.0,STDY
4000.0,4000.1,4585.0,STDY
4000.0,3999.2,4582.0,STDY
4000.0,3999.9,4580.0,STDY
4000.0,3998.7,4584.0,STDY
4000.0,4000.2,4583.0,STDY
4000.0,3999.1,4581.0,STDY
4000.0,4000.1,4583.0,STDY
4000.0,3999.5,4580.0,STDY
4000.0,3999.9,4581.0,STDY
4000.0,3999.8,4581.0,STDY
4000.0,4000.1,4582.0,STDY
4000.0,3999.3,4583.0,STDY
4000.0,4000.0,4584.0,STDY
4000.0,3999.4,4582.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,4000.3,4581.0,STDY
4000.0,4000.6,4581.0,STDY
4000.0,4000.8,4581.0,STDY
4000.0,4000.5,4581.0,STDY
4000.0,4000.8,4582.0,STDY
4000.0,4001.3,4580.0,STDY
4000.0,4000.1,4579.0,STDY
4000.0,4001.0,4580.0,STDY
4000.0,4000.1,4579.0,STDY
4000.0,4001.6,4580.0,STDY
4000.0,4000.3,4579.0,STDY
4000.0,4000.9,4582.0,STDY
4000.0,4000.2,4580.0,STDY
4000.0,4000.9,4579.0,STDY
4000.0,4000.5,4579.0,STDY
4000.0,4000.3,4580.0,STDY
4000.0,4000.4,4583.0,STDY
4000.0,4000.3,4580.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,4000.4,4581.0,STDY
4000.0,3999.9,4584.0,STDY
4000.0,3999.9,4583.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,4000.0,4581.0,STDY
4000.0,3999.5,4583.0,STDY
4000.0,3999.5,4581.0,STDY
4000.0,4000.3,4580.0,STDY
4000.0,4000.0,4579.0,STDY
4000.0,3999.8,4581.0,STDY
4000.0,4000.3,4577.0,STDY
4000.0,4000.3,4578.0,STDY
4000.0,4000.5,4577.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,4000.0,4579.0,STDY
4000.0,3999.3,4580.0,STDY
4000.0,3999.6,4583.0,STDY
4000.0,3998.9,4581.0,STDY
4000.0,3999.6,4582.0,STDY
4000.0,3999.6,4582.0,STDY
4000.0,3998.9,4583.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,3999.1,4581.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,3999.9,4582.0,STDY
4000.0,3999.5,4585.0,STDY
4000.0,4000.0,4579.0,STDY
4000.0,3999.7,4582.0,STDY
4000.0,4000.0,4583.0,STDY
4000.0,4000.1,4582.0,STDY
4000.0,3999.7,4581.0,STDY
4000.0,4000.0,4581.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.3,4584.0,STDY
4000.0,4000.2,4579.0,STDY
4000.0,4000.5,4580.0,STDY
4000.0,4000.2,4583.0,STDY
4000.0,4000.1,4582.0,STDY
4000.0,3999.8,4584.0,STDY
4000.0,3999.9,4580.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,4000.1,4584.0,STDY
4000.0,3999.4,4580.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,3999.5,4581.0,STDY
4000.0,3999.5,4584.0,STDY
4000.0,3999.8,4581.0,STDY
4000.0,3999.4,4581.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,3999.3,4581.0,STDY
4000.0,4000.6,4579.0,STDY
4000.0,3999.1,4580.0,STDY
4000.0,4000.7,4578.0,STDY
4000.0,4000.3,4579.0,STDY
4000.0,3999.2,4582.0,STDY
4000.0,3999.9,4581.0,STDY
4000.0,3999.4,4583.0,STDY
4000.0,4000.4,4580.0,STDY
4000.0,3999.5,4581.0,STDY
4000.0,4000.1,4581.0,STDY
4000.0,3999.4,4583.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,3999.1,4582.0,STDY
4000.0,3999.7,4582.0,STDY
4000.0,3999.1,4582.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.6,4581.0,STDY
4000.0,4000.5,4582.0,STDY
4000.0,4000.9,4581.0,STDY
4000.0,4000.7,4582.0,STDY
4000.0,4001.1,4581.0,STDY
4000.0,4001.0,4581.0,STDY
4000.0,4001.3,4581.0,STDY
4000.0,4000.7,4582.0,STDY
4000.0,4000.6,4580.0,STDY
4000.0,3999.7,4583.0,STDY
4000.0,4000.0,4585.0,STDY
4000.0,3999.8,4582.0,STDY
4000.0,4000.1,4581.0,STDY
4000.0,3999.8,4583.0,STDY
4000.0,4000.0,4581.0,STDY
4000.0,4000.1,4581.0,STDY
4000.0,4000.5,4581.0,STDY
4000.0,3999.9,4581.0,STDY
4000.0,4000.7,4578.0,STDY
4000.0,4000.6,4579.0,STDY
4000.0,4000.7,4578.0,STDY
4000.0,4000.4,4578.0,STDY
4000.0,4000.8,4576.0,STDY
4000.0,4001.1,4579.0,STDY
4000.0,4000.7,4580.0,STDY
4000.0,4000.6,4577.0,STDY
4000.0,4001.0,4579.0,STDY
4000.0,4000.4,4576.0,STDY
4000.0,4000.5,4577.0,STDY
4000.0,4000.8,4576.0,STDY
4000.0,4000.4,4578.0,STDY
4000.0,4000.4,4578.0,STDY
4000.0,3999.7,4578.0,STDY
4000.0,4001.1,4580.0,STDY
4000.0,4000.5,4577.0,STDY
4000.0,4000.4,4577.0,STDY
4000.0,4000.3,4575.0,STDY
4000.0,4000.3,4579.0,STDY
4000.0,4001.0,4577.0,STDY
4000.0,4000.7,4578.0,STDY
4000.0,4000.7,4577.0,STDY
4000.0,3999.6,4580.0,STDY
4000.0,4000.3,4580.0,STDY
4000.0,4000.1,4578.0,STDY
4000.0,4000.7,4580.0,STDY
4000.0,4000.7,4578.0,STDY
4000.0,4000.7,4580.0,STDY
4000.0,4001.2,4576.0,STDY
4000.0,4000.8,4580.0,STDY
4000.0,4000.6,4578.0,STDY
4000.0,4000.6,4577.0,STDY
4000.0,4001.1,4576.0,STDY
4000.0,4000.2,4578.0,STDY
4000.0,4000.4,4581.0,STDY
4000.0,4000.2,4575.0,STDY
4000.0,4000.6,4580.0,STDY
4000.0,4000.0,4577.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,4000.8,4577.0,STDY
4000.0,3999.9,4578.0,STDY
4000.0,4000.9,4580.0,STDY
4000.0,3999.7,4580.0,STDY
4000.0,3999.7,4580.0,STDY
4000.0,3999.7,4579.0,STDY
4000.0,3999.5,4582.0,STDY
4000.0,4000.3,4578.0,STDY
4000.0,3999.5,4578.0,STDY
4000.0,4000.6,4577.0,STDY
4000.0,3999.5,4580.0,STDY
4000.0,4001.0,4579.0,STDY
4000.0,3999.5,4579.0,STDY
4000.0,4000.3,4578.0,STDY
4000.0,3999.5,4580.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,3999.1,4581.0,STDY
4000.0,4000.1,4579.0,STDY
4000.0,3999.2,4580.0,STDY
4000.0,3999.6,4581.0,STDY
4000.0,3999.5,4581.0,STDY
4000.0,3999.8,4579.0,STDY
4000.0,4000.0,4579.0,STDY
4000.0,3999.3,4580.0,STDY
4000.0,3999.8,4581.0,STDY
4000.0,4000.2,4579.0,STDY
4000.0,4000.4,4577.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,4000.6,4577.0,STDY
4000.0,4001.0,4581.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,4001.6,4579.0,STDY
4000.0,4000.1,4578.0,STDY
4000.0,4001.7,4580.0,STDY
4000.0,4001.2,4577.0,STDY
4000.0,4001.4,4576.0,STDY
4000.0,4000.1,4579.0,STDY
4000.0,4000.8,4577.0,STDY
4000.0,4000.0,4579.0,STDY
4000.0,4000.2,4578.0,STDY
4000.0,4000.1,4577.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,4000.2,4576.0,STDY
4000.0,3999.6,4579.0,STDY
4000.0,3999.8,4579.0,STDY
4000.0,4000.2,4579.0,STDY
4000.0,3999.7,4581.0,STDY
4000.0,4000.1,4577.0,STDY
4000.0,3999.5,4580.0,STDY
4000.0,4000.0,4577.0,STDY
4000.0,3999.9,4579.0,STDY
4000.0,4000.0,4580.0,STDY
4000.0,3999.3,4579.0,STDY
4000.0,4000.0,4579.0,STDY
4000.0,3999.6,4578.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,3999.2,4577.0,STDY
4000.0,3999.7,4579.0,STDY
4000.0,3999.6,4579.0,STDY
4000.0,3999.5,4579.0,STDY
4000.0,3999.4,4580.0,STDY
4000.0,3999.9,4581.0,STDY
4000.0,3999.0,4580.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,3999.2,4581.0,STDY
4000.0,4000.2,4579.0,STDY
4000.0,3999.9,4579.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.0,4582.0,STDY
4000.0,4000.5,4578.0,STDY
4000.0,4000.1,4577.0,STDY
4000.0,4000.2,4581.0,STDY
4000.0,4000.5,4576.0,STDY
4000.0,4000.5,4578.0,STDY
4000.0,4000.3,4577.0,STDY
4000.0,4000.2,4580.0,STDY
4000.0,3999.7,4576.0,STDY
4000.0,3999.9,4581.0,STDY
4000.0,4000.7,4577.0,STDY
4000.0,3999.5,4579.0,STDY
4000.0,4000.5,4577.0,STDY
4000.0,3999.8,4576.0,STDY
4000.0,4000.5,4578.0,STDY
4000.0,3999.9,4578.0,STDY
4000.0,3999.9,4578.0,STDY
4000.0,4000.4,4579.0,STDY
4000.0,3999.8,4579.0,STDY
4000.0,4000.8,4579.0,STDY
4000.0,4000.1,4578.0,STDY
4000.0,3999.6,4578.0,STDY
4000.0,4000.1,4580.0,STDY
4000.0,4000.3,4580.0,STDY
4000.0,4000.7,4573.0,STDY
4000.0,3999.7,4578.0,STDY
4000.0,4000.2,4575.0,STDY
4000.0,3999.4,4579.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,4000.4,4579.0,STDY
4000.0,3999.9,4578.0,STDY
4000.0,4000.1,4578.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,3999.9,4580.0,STDY
4000.0,4000.0,4578.0,STDY
4000.0,3999.4,4579.0,STDY
4000.0,4000.4,4581.0,STDY
4000.0,3999.6,4578.0,STDY
